entry,at,order
"Game Config Changes
* Game Type Cyling: off » off
* Simulated Fee: off » off
* Simulated Fee Percentage: off » null
"Player stacks: #1 ""fuckyo @ gpP9uUffpu"" (2554) | #2 ""LingWae @ FQN9hzhzP_"" (472)",2026-09-03T09:54:59.601Z,178842929960101
"-- starting hand #214 (id: vrcaewni3lqu)  No Limit Texas Hold'em (dealer: ""fuckyo @ gpP9uUffpu"") --",2026-09-03T09:54:59.601Z,178842929960100
"""LingWae @ FQN9hzhzP_"" shows a K♣, Q♣.",2026-09-03T09:54:54.517Z,178842929451700
"-- ending hand #213 --",2026-09-03T09:54:52.998Z,178842929299802
"""fuckyo @ gpP9uUffpu"" collected 80 from pot with Two Pair, 10's & 9's (combination: A♠, 9♥, 9♦, 10♠, 10♥)",2026-09-03T09:54:52.998Z,178842929299801
"""fuckyo @ gpP9uUffpu"" shows a 5♠, 10♠.",2026-09-03T09:54:52.998Z,178842929299800
"""LingWae @ FQN9hzhzP_"" calls 10",2026-09-03T09:54:52.107Z,178842929210700
"""fuckyo @ gpP9uUffpu"" bets 10",2026-09-03T09:54:50.699Z,178842929069900
"River: 4♥, 10♥, 9♥, A♠ [9♦]",2026-09-03T09:54:50.460Z,178842929046000
"""LingWae @ FQN9hzhzP_"" calls 10",2026-09-03T09:54:49.648Z,178842928964800
"""fuckyo @ gpP9uUffpu"" bets 10",2026-09-03T09:54:48.525Z,178842928852500
"Turn: 4♥, 10♥, 9♥ [A♠]",2026-09-03T09:54:48.249Z,178842928824900
"""LingWae @ FQN9hzhzP_"" calls 10",2026-09-03T09:54:47.395Z,178842928739500
"""fuckyo @ gpP9uUffpu"" bets 10",2026-09-03T09:54:46.048Z,178842928604800
"Flop:  [4♥, 10♥, 9♥]",2026-09-03T09:54:44.797Z,178842928479700
"""fuckyo @ gpP9uUffpu"" checks",2026-09-03T09:54:43.848Z,178842928384800
"""LingWae @ FQN9hzhzP_"" calls 10",2026-09-03T09:54:41.633Z,178842928163300
"""fuckyo @ gpP9uUffpu"" posts a big blind of 10",2026-09-03T09:54:39.799Z,178842927979905
"""LingWae @ FQN9hzhzP_"" posts a small blind of 5",2026-09-03T09:54:39.799Z,178842927979904
"Your hand is 5♠, 10♠",2026-09-03T09:54:39.799Z,178842927979902
"Player stacks: #1 ""fuckyo @ gpP9uUffpu"" (2514) | #2 ""LingWae @ FQN9hzhzP_"" (512)",2026-09-03T09:54:39.799Z,178842927979901
"-- starting hand #213 (id: slaiywcgsrgd)  No Limit Texas Hold'em (dealer: ""LingWae @ FQN9hzhzP_"") --",2026-09-03T09:54:39.799Z,178842927979900
"""LingWae @ FQN9hzhzP_"" shows a 2♣.",2026-09-03T09:54:39.232Z,178842927923200
"""fuckyo @ gpP9uUffpu"" shows a 3♠, 4♦.",2026-09-03T09:54:38.243Z,178842927824300
"""LingWae @ FQN9hzhzP_"" shows a 9♦.",2026-09-03T09:54:35.767Z,178842927576700
"-- ending hand #212 --",2026-09-03T09:54:35.396Z,178842927539602
"""fuckyo @ gpP9uUffpu"" collected 20 from pot",2026-09-03T09:54:35.396Z,178842927539601
"Uncalled bet of 30 returned to ""fuckyo @ gpP9uUffpu""",2026-09-03T09:54:35.396Z,178842927539600
"""LingWae @ FQN9hzhzP_"" folds",2026-09-03T09:54:34.511Z,178842927451100
"""fuckyo @ gpP9uUffpu"" bets 30",2026-09-03T09:54:33.604Z,178842927360400
"""LingWae @ FQN9hzhzP_"" checks",2026-09-03T09:54:31.927Z,178842927192700
"River: A♦, 6♣, A♠, 7♦ [7♥]",2026-09-03T09:54:29.963Z,178842926996300
