entry,at,order
"""Harry = Fish @ kCN0-Qy2Mz"" collected 30 from pot with Two Pair, A's & 9's (combination: Q♦, 9♠, 9♥, A♣, A♦)",2026-08-28T09:14:34.776Z,178790847477602
"""Harry = Fish @ kCN0-Qy2Mz"" shows a Q♦, 9♠.",2026-08-28T09:14:34.776Z,178790847477601
"""Harry @ Q4OMcL0rqd"" shows a 10♥, 6♠.",2026-08-28T09:14:34.776Z,178790847477600
"""Harry = Fish @ kCN0-Qy2Mz"" checks",2026-08-28T09:14:33.945Z,178790847394500
"""LingWae @ FQN9hzhzP_"" checks",2026-08-28T09:14:32.664Z,178790847266400
"""Harry @ Q4OMcL0rqd"" checks",2026-08-28T09:14:27.148Z,178790846714800
"River: A♣, 2♠, J♥, A♦ [9♥]",2026-08-28T09:14:24.974Z,178790846497400
"""Harry = Fish @ kCN0-Qy2Mz"" checks",2026-08-28T09:14:24.124Z,178790846412400
"""LingWae @ FQN9hzhzP_"" checks",2026-08-28T09:14:22.581Z,178790846258100
"""Harry @ Q4OMcL0rqd"" checks",2026-08-28T09:14:21.051Z,178790846105100
"Turn: A♣, 2♠, J♥ [A♦]",2026-08-28T09:14:17.967Z,178790845796700
"""Harry = Fish @ kCN0-Qy2Mz"" checks",2026-08-28T09:14:17.136Z,178790845713600
"""LingWae @ FQN9hzhzP_"" checks",2026-08-28T09:14:15.430Z,178790845543000
"""Harry @ Q4OMcL0rqd"" checks",2026-08-28T09:14:04.971Z,178790844497100
"Flop:  [A♣, 2♠, J♥]",2026-08-28T09:14:01.322Z,178790844132200
"""LingWae @ FQN9hzhzP_"" checks",2026-08-28T09:14:00.498Z,178790844049800
"""Harry @ Q4OMcL0rqd"" calls 10",2026-08-28T09:13:49.964Z,178790842996400
"""Harry = Fish @ kCN0-Qy2Mz"" calls 10",2026-08-28T09:13:47.862Z,178790842786200
"""LingWae @ FQN9hzhzP_"" posts a big blind of 10",2026-08-28T09:13:45.186Z,178790842518606
"""Harry @ Q4OMcL0rqd"" posts a small blind of 5",2026-08-28T09:13:45.186Z,178790842518605
"Player stacks: #2 ""Harry = Fish @ kCN0-Qy2Mz"" (4169) | #3 ""Harry @ Q4OMcL0rqd"" (803) | #8 ""LingWae @ FQN9hzhzP_"" (12386)",2026-08-28T09:13:45.186Z,178790842518601
"-- starting hand #197 (id: zgya4vnm2inh)  No Limit Texas Hold'em (dealer: ""Harry = Fish @ kCN0-Qy2Mz"") --",2026-08-28T09:13:45.186Z,178790842518600
"-- ending hand #196 --",2026-08-28T09:13:39.176Z,178790841917604
"""LingWae @ FQN9hzhzP_"" collected 531 from pot with Pair, 10's (combination: 5♥, 7♥, A♥, 10♥, 10♣)",2026-08-28T09:13:39.176Z,178790841917603
"""LingWae @ FQN9hzhzP_"" shows a 7♥, 10♥.",2026-08-28T09:13:39.176Z,178790841917602
"""Harry @ Q4OMcL0rqd"" shows a J♦, 5♣.",2026-08-28T09:13:39.176Z,178790841917601
"""Harry = Fish @ kCN0-Qy2Mz"" shows a 5♦, 6♥.",2026-08-28T09:13:39.176Z,178790841917600
"""LingWae @ FQN9hzhzP_"" checks",2026-08-28T09:13:38.347Z,178790841834700
"""Harry @ Q4OMcL0rqd"" checks",2026-08-28T09:13:37.244Z,178790841724400
"""Harry = Fish @ kCN0-Qy2Mz"" checks",2026-08-28T09:13:36.085Z,178790841608500
"River: 5♥, 2♠, A♥, 10♣ [3♦]",2026-08-28T09:13:33.920Z,178790841392000
"""LingWae @ FQN9hzhzP_"" checks",2026-08-28T09:13:33.071Z,178790841307100
"""Harry @ Q4OMcL0rqd"" checks",2026-08-28T09:13:32.163Z,178790841216300
"""Harry = Fish @ kCN0-Qy2Mz"" checks",2026-08-28T09:13:30.994Z,178790841099400
"Turn: 5♥, 2♠, A♥ [10♣]",2026-08-28T09:13:29.719Z,178790840971900
"""Harry @ Q4OMcL0rqd"" calls 167",2026-08-28T09:13:28.863Z,178790840886300
"""Harry = Fish @ kCN0-Qy2Mz"" calls 167",2026-08-28T09:13:27.213Z,178790840721300
"""LingWae @ FQN9hzhzP_"" raises to 167",2026-08-28T09:13:24.256Z,178790840425600
"""Harry @ Q4OMcL0rqd"" bets 67",2026-08-28T09:13:19.076Z,178790839907600
"""Harry = Fish @ kCN0-Qy2Mz"" checks",2026-08-28T09:13:16.087Z,178790839608700
"Flop:  [5♥, 2♠, A♥]",2026-08-28T09:13:13.638Z,178790839363800
"""Harry @ Q4OMcL0rqd"" checks",2026-08-28T09:13:12.836Z,178790839283600
"""Harry = Fish @ kCN0-Qy2Mz"" calls 10",2026-08-28T09:13:09.085Z,178790838908500
"""LingWae @ FQN9hzhzP_"" calls 10",2026-08-28T09:13:06.459Z,178790838645900
"""Harry @ Q4OMcL0rqd"" posts a big blind of 10",2026-08-28T09:12:55.689Z,178790837568907
"""Harry = Fish @ kCN0-Qy2Mz"" posts a small blind of 5",2026-08-28T09:12:55.689Z,178790837568906
"Player stacks: #2 ""Harry = Fish @ kCN0-Qy2Mz"" (4346) | #3 ""Harry @ Q4OMcL0rqd"" (980) | #8 ""LingWae @ FQN9hzhzP_"" (12032)",2026-08-28T09:12:55.689Z,178790837568902
"-- starting hand #196 (id: zc3bk8k7ksu6)  No Limit Texas Hold'em (dealer: ""LingWae @ FQN9hzhzP_"") --",2026-08-28T09:12:55.689Z,178790837568901
"The player ""dick and balls @ gpP9uUffpu"" quits the game with a stack of 0.",2026-08-28T09:12:55.689Z,178790837568900
"Asking to busted players the rebuy decision.",2026-08-28T09:12:51.892Z,178790837189200
"""Harry = Fish @ kCN0-Qy2Mz"" shows a Q♠, J♣.",2026-08-28T09:12:46.426Z,178790836642600
"-- ending hand #195 --",2026-08-28T09:12:45.372Z,178790836537202
"""LingWae @ FQN9hzhzP_"" collected 734 from pot with Straight, A High (combination: 10♠, J♥, Q♣, K♠, A♦)",2026-08-28T09:12:45.372Z,178790836537201
"""LingWae @ FQN9hzhzP_"" collected 2395 from pot with Straight, A High (combination: 10♠, J♥, Q♣, K♠, A♦)",2026-08-28T09:12:45.372Z,178790836537200
"River: Q♣, 10♠, 3♦, K♠ [A♦]",2026-08-28T09:12:41.352Z,178790836135200
"""LingWae @ FQN9hzhzP_"" shows a A♥, J♥.",2026-08-28T09:12:37.287Z,178790835728701
"Uncalled bet of 8903 returned to ""LingWae @ FQN9hzhzP_""",2026-08-28T09:12:37.287Z,178790835728700
"""dick and balls @ gpP9uUffpu"" shows a 6♦, 6♠.",2026-08-28T09:12:37.025Z,178790835702500
"Some players choose to not run it twice.",2026-08-28T09:12:36.413Z,178790835641301
"""LingWae @ FQN9hzhzP_"" chooses to not run it twice.",2026-08-28T09:12:36.413Z,178790835641300
"""dick and balls @ gpP9uUffpu"" chooses to  run it twice.",2026-08-28T09:12:35.203Z,178790835520300
"Remaining players decide whether to run it twice.",2026-08-28T09:12:32.431Z,178790835243101
"""Harry = Fish @ kCN0-Qy2Mz"" folds",2026-08-28T09:12:32.431Z,178790835243100
"""LingWae @ FQN9hzhzP_"" bets 8903 and go all in",2026-08-28T09:12:19.491Z,178790833949100
"Turn: Q♣, 10♠, 3♦ [K♠]",2026-08-28T09:12:10.262Z,178790833026200
"""Harry = Fish @ kCN0-Qy2Mz"" calls 367",2026-08-28T09:12:09.392Z,178790832939200
"""LingWae @ FQN9hzhzP_"" bets 367",2026-08-28T09:12:01.666Z,178790832166600
"Flop:  [Q♣, 10♠, 3♦]",2026-08-28T09:11:45.971Z,178790830597100
"""Harry = Fish @ kCN0-Qy2Mz"" calls 795",2026-08-28T09:11:45.162Z,178790830516200
"""LingWae @ FQN9hzhzP_"" calls 795",2026-08-28T09:11:42.125Z,178790830212500
"""dick and balls @ gpP9uUffpu"" raises to 795 and go all in",2026-08-28T09:11:40.754Z,178790830075400
"""Harry @ Q4OMcL0rqd"" folds",2026-08-28T09:11:39.061Z,178790829906100
"""Harry = Fish @ kCN0-Qy2Mz"" raises to 455",2026-08-28T09:11:36.178Z,178790829617800
"""LingWae @ FQN9hzhzP_"" raises to 167",2026-08-28T09:11:33.283Z,178790829328300
"""dick and balls @ gpP9uUffpu"" raises to 40",2026-08-28T09:11:30.428Z,178790829042800
"""Harry @ Q4OMcL0rqd"" calls 10",2026-08-28T09:11:27.075Z,178790828707500
"""Harry = Fish @ kCN0-Qy2Mz"" posts a big blind of 10",2026-08-28T09:11:24.660Z,178790828466007
"""LingWae @ FQN9hzhzP_"" posts a small blind of 5",2026-08-28T09:11:24.660Z,178790828466006
"Your hand is 6♦, 6♠",2026-08-28T09:11:24.660Z,178790828466004
"Player stacks: #2 ""Harry = Fish @ kCN0-Qy2Mz"" (5508) | #3 ""Harry @ Q4OMcL0rqd"" (990) | #5 ""dick and balls @ gpP9uUffpu"" (795) | #8 ""LingWae @ FQN9hzhzP_"" (10065)",2026-08-28T09:11:24.660Z,178790828466001
"-- starting hand #195 (id: wq9mvvym2pol)  No Limit Texas Hold'em (dealer: ""dick and balls @ gpP9uUffpu"") --",2026-08-28T09:11:24.660Z,178790828466000
"""Harry @ Q4OMcL0rqd"" shows a 3♦.",2026-08-28T09:11:22.191Z,178790828219100
"""Harry = Fish @ kCN0-Qy2Mz"" shows a 10♦, 5♥.",2026-08-28T09:11:21.837Z,178790828183700
"""LingWae @ FQN9hzhzP_"" shows a 9♣, 5♣.",2026-08-28T09:11:19.959Z,178790827995900
"Undealt cards: 2♦, 8♥, 2♣ [Q♥, 8♣]",2026-08-28T09:11:17.312Z,178790827731200
"-- ending hand #194 --",2026-08-28T09:11:16.582Z,178790827658202
"""dick and balls @ gpP9uUffpu"" collected 130 from pot",2026-08-28T09:11:16.582Z,178790827658201
"Uncalled bet of 65 returned to ""dick and balls @ gpP9uUffpu""",2026-08-28T09:11:16.582Z,178790827658200
"""Harry = Fish @ kCN0-Qy2Mz"" folds",2026-08-28T09:11:15.775Z,178790827577500
"""LingWae @ FQN9hzhzP_"" folds",2026-08-28T09:11:14.884Z,178790827488400
"""dick and balls @ gpP9uUffpu"" bets 65",2026-08-28T09:11:12.669Z,178790827266900
"Flop:  [2♦, 8♥, 2♣]",2026-08-28T09:11:08.887Z,178790826888700
"""Harry @ Q4OMcL0rqd"" folds",2026-08-28T09:11:08.080Z,178790826808000
"""Harry = Fish @ kCN0-Qy2Mz"" calls 40",2026-08-28T09:11:06.161Z,178790826616100
"""LingWae @ FQN9hzhzP_"" calls 40",2026-08-28T09:11:01.285Z,178790826128500
"""dick and balls @ gpP9uUffpu"" raises to 40",2026-08-28T09:10:59.949Z,178790825994900
"""Harry @ Q4OMcL0rqd"" calls 10",2026-08-28T09:10:58.080Z,178790825808000
"""Harry = Fish @ kCN0-Qy2Mz"" calls 10",2026-08-28T09:10:51.708Z,178790825170800
"""LingWae @ FQN9hzhzP_"" posts a big blind of 10",2026-08-28T09:10:48.926Z,178790824892608
"""dick and balls @ gpP9uUffpu"" posts a small blind of 5",2026-08-28T09:10:48.926Z,178790824892607
"Player stacks: #2 ""Harry = Fish @ kCN0-Qy2Mz"" (5548) | #3 ""Harry @ Q4OMcL0rqd"" (1000) | #5 ""dick and balls @ gpP9uUffpu"" (705) | #8 ""LingWae @ FQN9hzhzP_"" (10105)",2026-08-28T09:10:48.926Z,178790824892602
"-- starting hand #194 (id: txun18q9otoy)  No Limit Texas Hold'em (dealer: ""Harry @ Q4OMcL0rqd"") --",2026-08-28T09:10:48.926Z,178790824892601
"The player ""Harry @ Q4OMcL0rqd"" rebought. New stack 1000.",2026-08-28T09:10:48.926Z,178790824892600
"Waiting for the game owner to approve or reject pending rebuy requests.",2026-08-28T09:10:43.953Z,178790824395301
"The player ""Harry @ Q4OMcL0rqd"" requested a rebuy of 1000.",2026-08-28T09:10:43.953Z,178790824395300
"""LingWae @ FQN9hzhzP_"" shows a 5♦, 8♥.",2026-08-28T09:10:39.762Z,178790823976200
"Asking to busted players the rebuy decision.",2026-08-28T09:10:31.551Z,178790823155100
"-- ending hand #193 --",2026-08-28T09:10:25.489Z,178790822548901
"""Harry = Fish @ kCN0-Qy2Mz"" collected 2090 from pot with Flush, A High (combination: 7♠, 8♠, Q♠, K♠, A♠)",2026-08-28T09:10:25.489Z,178790822548900
"River: Q♠, A♠, 8♦, 8♠ [K♠]",2026-08-28T09:10:21.449Z,178790822144900
"""Harry @ Q4OMcL0rqd"" shows a 7♥, Q♦.",2026-08-28T09:10:17.389Z,178790821738901
"""Harry = Fish @ kCN0-Qy2Mz"" shows a Q♥, 7♠.",2026-08-28T09:10:17.389Z,178790821738900
"Some players choose to not run it twice.",2026-08-28T09:10:16.520Z,178790821652001
"""Harry @ Q4OMcL0rqd"" chooses to not run it twice.",2026-08-28T09:10:16.520Z,178790821652000
"""Harry = Fish @ kCN0-Qy2Mz"" chooses to  run it twice.",2026-08-28T09:10:16.338Z,178790821633800
"Remaining players decide whether to run it twice.",2026-08-28T09:10:15.134Z,178790821513401
"""Harry = Fish @ kCN0-Qy2Mz"" calls 685",2026-08-28T09:10:15.134Z,178790821513400
"""Harry @ Q4OMcL0rqd"" raises to 685 and go all in",2026-08-28T09:10:13.096Z,178790821309600
"""Harry = Fish @ kCN0-Qy2Mz"" bets 540",2026-08-28T09:09:52.987Z,178790819298700
"""Harry @ Q4OMcL0rqd"" checks",2026-08-28T09:09:50.012Z,178790819001200
"Turn: Q♠, A♠, 8♦ [8♠]",2026-08-28T09:09:47.461Z,178790818746100
"""Harry @ Q4OMcL0rqd"" calls 270",2026-08-28T09:09:46.612Z,178790818661200
"""Harry = Fish @ kCN0-Qy2Mz"" raises to 270",2026-08-28T09:09:38.333Z,178790817833300
"""LingWae @ FQN9hzhzP_"" folds",2026-08-28T09:09:32.782Z,178790817278200
"""dick and balls @ gpP9uUffpu"" folds",2026-08-28T09:09:31.298Z,178790817129800
"""Harry @ Q4OMcL0rqd"" bets 90",2026-08-28T09:09:26.951Z,178790816695100
"Flop:  [Q♠, A♠, 8♦]",2026-08-28T09:09:22.274Z,178790816227400
"""LingWae @ FQN9hzhzP_"" calls 45",2026-08-28T09:09:21.467Z,178790816146700
"""dick and balls @ gpP9uUffpu"" calls 45",2026-08-28T09:09:18.286Z,178790815828600
"""Harry @ Q4OMcL0rqd"" calls 45",2026-08-28T09:09:16.833Z,178790815683300
"""Harry = Fish @ kCN0-Qy2Mz"" raises to 45",2026-08-28T09:09:15.679Z,178790815567900
"""LingWae @ FQN9hzhzP_"" calls 10",2026-08-28T09:09:12.761Z,178790815276100
"""dick and balls @ gpP9uUffpu"" posts a big blind of 10",2026-08-28T09:08:59.478Z,178790813947808
"""Harry @ Q4OMcL0rqd"" posts a small blind of 5",2026-08-28T09:08:59.478Z,178790813947807
"Player stacks: #2 ""Harry = Fish @ kCN0-Qy2Mz"" (4458) | #3 ""Harry @ Q4OMcL0rqd"" (1000) | #5 ""dick and balls @ gpP9uUffpu"" (750) | #8 ""LingWae @ FQN9hzhzP_"" (10150)",2026-08-28T09:08:59.478Z,178790813947802
"-- starting hand #193 (id: xop1bufcw9gi)  No Limit Texas Hold'em (dealer: ""Harry = Fish @ kCN0-Qy2Mz"") --",2026-08-28T09:08:59.478Z,178790813947801
"The player ""Harry @ Q4OMcL0rqd"" rebought. New stack 1000.",2026-08-28T09:08:59.478Z,178790813947800
